City    ,State   ,WBAN No ,Lat(N)  ,Long(W) ,Elev(m) ,Pres(mb),Stn Type,Year,Month,Flat-Plate Collector Facing South at Fixed Tilt=0,Flat-Plate Collector Facing South at Fixed Tilt=Lat-15,Flat-Plate Collector Facing South at Fixed Tilt=Lat,Flat-Plate Collector Facing South at Fixed Tilt=Lat+15,Flat-Plate Collector Facing South at Fixed Tilt=90,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=0,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat-15,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat+15,2-Axis Tracking Flat-Plate Collector,1-Axis Tracking Concentrating Collector with East-West Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Axis Axis Tilt=Lat,2-Axis Tracking Concentrating Collector
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,75, 9, 4.7, 5.3, 5.4, 5.2, 3.5, 6.4, 6.9, 7.0, 6.8, 7.0, 3.5, 4.3, 4.8, 4.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,75,10, 4.2, 5.4, 5.8, 5.9, 4.7, 6.2, 7.1, 7.4, 7.5, 7.5, 4.5, 4.7, 5.7, 5.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,75,11, 2.6, 3.6, 4.0, 4.2, 3.7, 3.8, 4.5, 4.8, 5.0, 5.0, 2.9, 2.4, 3.3, 3.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,75,12, 1.9, 2.6, 3.0, 3.2, 2.9, 2.6, 3.2, 3.5, 3.6, 3.7, 2.1, 1.5, 2.3, 2.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 1, 2.6, 3.9, 4.5, 4.8, 4.4, 4.0, 4.9, 5.4, 5.7, 5.7, 3.8, 3.0, 4.2, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 2, 3.2, 4.1, 4.4, 4.5, 3.7, 4.4, 5.1, 5.4, 5.4, 5.4, 2.9, 2.8, 3.6, 3.7
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 3, 4.3, 5.0, 5.2, 5.1, 3.7, 5.8, 6.4, 6.6, 6.5, 6.6, 3.3, 3.8, 4.4, 4.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 4, 4.9, 5.2, 5.1, 4.8, 3.0, 6.4, 6.7, 6.7, 6.4, 6.8, 3.0, 4.0, 4.2, 4.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 5, 5.9, 5.9, 5.5, 4.9, 2.5, 7.8, 7.8, 7.6, 7.2, 7.9, 3.7, 5.0, 4.9, 5.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 6, 6.6, 6.4, 5.9, 5.1, 2.3, 8.7, 8.7, 8.3, 7.8, 8.9, 4.3, 5.7, 5.3, 5.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 7, 7.0, 6.9, 6.4, 5.6, 2.6, 9.4, 9.5, 9.1, 8.6, 9.6, 5.1, 6.8, 6.4, 6.9
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 8, 6.4, 6.7, 6.5, 5.9, 3.3, 8.6, 8.9, 8.8, 8.4, 9.0, 4.6, 6.1, 6.1, 6.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76, 9, 4.7, 5.3, 5.3, 5.1, 3.4, 6.4, 6.9, 6.9, 6.7, 6.9, 3.3, 4.2, 4.6, 4.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76,10, 3.7, 4.7, 5.0, 5.0, 3.9, 5.2, 5.9, 6.2, 6.2, 6.3, 3.5, 3.7, 4.5, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76,11, 2.8, 4.1, 4.6, 4.9, 4.3, 4.3, 5.2, 5.6, 5.8, 5.8, 3.7, 3.1, 4.3, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,76,12, 2.4, 3.8, 4.5, 4.9, 4.6, 3.8, 4.8, 5.3, 5.7, 5.7, 3.8, 2.8, 4.1, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 1, 2.6, 3.6, 4.2, 4.5, 4.3, 3.8, 4.6, 5.0, 5.2, 5.3, 2.9, 2.3, 3.3, 3.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 2, 3.4, 4.6, 5.1, 5.3, 4.5, 4.9, 5.8, 6.2, 6.4, 6.4, 3.8, 3.5, 4.6, 4.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 3, 4.5, 5.3, 5.5, 5.4, 3.9, 6.3, 6.9, 7.1, 7.0, 7.1, 3.8, 4.5, 5.2, 5.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 4, 5.4, 5.8, 5.7, 5.3, 3.2, 7.3, 7.6, 7.6, 7.3, 7.7, 3.8, 4.9, 5.2, 5.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 5, 5.9, 5.9, 5.5, 4.9, 2.5, 7.7, 7.8, 7.6, 7.1, 7.9, 3.5, 4.7, 4.6, 4.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 6, 6.2, 6.0, 5.6, 4.8, 2.3, 8.0, 8.0, 7.7, 7.2, 8.2, 3.9, 5.2, 4.8, 5.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 7, 6.5, 6.4, 5.9, 5.2, 2.5, 8.5, 8.5, 8.2, 7.7, 8.7, 4.3, 5.7, 5.4, 5.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 8, 5.3, 5.5, 5.3, 4.8, 2.7, 6.9, 7.1, 7.0, 6.6, 7.2, 3.1, 4.1, 4.2, 4.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77, 9, 4.3, 4.7, 4.8, 4.6, 3.1, 5.6, 5.9, 6.0, 5.8, 6.0, 2.6, 3.3, 3.6, 3.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77,10, 3.7, 4.6, 4.9, 5.0, 3.9, 5.1, 5.9, 6.1, 6.2, 6.2, 3.5, 3.6, 4.4, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77,11, 2.2, 2.7, 3.0, 3.0, 2.6, 2.8, 3.2, 3.4, 3.4, 3.5, 1.7, 1.4, 1.9, 2.0
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,77,12, 2.0, 3.0, 3.4, 3.7, 3.4, 2.9, 3.6, 4.0, 4.2, 4.3, 2.7, 2.0, 2.9, 3.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 1, 2.3, 3.0, 3.3, 3.5, 3.3, 3.0, 3.5, 3.8, 4.0, 4.0, 1.9, 1.5, 2.1, 2.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 2, 2.9, 3.5, 3.8, 3.9, 3.5, 3.8, 4.3, 4.5, 4.6, 4.6, 1.9, 1.8, 2.3, 2.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 3, 4.1, 4.7, 4.8, 4.6, 3.3, 5.3, 5.8, 5.9, 5.8, 5.9, 2.8, 3.3, 3.8, 3.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 4, 5.2, 5.6, 5.4, 5.1, 3.1, 6.7, 7.1, 7.0, 6.7, 7.1, 3.4, 4.3, 4.6, 4.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 5, 5.8, 5.7, 5.4, 4.8, 2.4, 7.5, 7.6, 7.3, 6.9, 7.7, 3.5, 4.7, 4.5, 4.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 6, 6.7, 6.5, 5.9, 5.1, 2.3, 8.7, 8.7, 8.3, 7.8, 8.9, 4.4, 5.8, 5.4, 5.9
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 7, 7.3, 7.2, 6.7, 5.8, 2.6, 9.8, 9.8, 9.5, 8.9,10.0, 5.4, 7.2, 6.8, 7.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 8, 6.1, 6.4, 6.2, 5.6, 3.1, 8.3, 8.6, 8.4, 8.0, 8.6, 4.5, 5.9, 6.0, 6.1
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78, 9, 5.1, 5.9, 6.0, 5.8, 3.8, 7.2, 7.7, 7.8, 7.7, 7.8, 4.0, 4.9, 5.5, 5.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78,10, 4.3, 5.6, 6.1, 6.2, 4.9, 6.5, 7.4, 7.8, 7.9, 7.9, 4.8, 5.0, 6.1, 6.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78,11, 2.3, 3.1, 3.4, 3.5, 3.0, 3.1, 3.7, 3.9, 4.0, 4.1, 2.3, 1.9, 2.6, 2.7
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,78,12, 2.2, 3.2, 3.8, 4.1, 3.7, 3.2, 4.0, 4.4, 4.6, 4.7, 3.0, 2.2, 3.2, 3.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 1, 2.3, 3.1, 3.5, 3.7, 3.5, 3.2, 3.8, 4.1, 4.2, 4.3, 2.0, 1.6, 2.2, 2.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 2, 3.0, 3.8, 4.2, 4.3, 3.8, 4.2, 4.8, 5.0, 5.1, 5.2, 2.5, 2.3, 3.0, 3.1
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 3, 3.7, 4.3, 4.4, 4.3, 3.1, 4.8, 5.3, 5.3, 5.2, 5.4, 2.4, 2.8, 3.2, 3.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 4, 5.0, 5.3, 5.2, 4.8, 2.8, 6.6, 6.8, 6.8, 6.5, 6.9, 3.2, 4.2, 4.4, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 5, 5.9, 5.9, 5.6, 4.9, 2.5, 7.6, 7.7, 7.4, 7.0, 7.8, 3.5, 4.7, 4.6, 4.9
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 6, 6.4, 6.3, 5.8, 5.0, 2.3, 8.3, 8.3, 7.9, 7.4, 8.5, 4.2, 5.5, 5.2, 5.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 7, 6.0, 5.9, 5.4, 4.8, 2.3, 7.7, 7.7, 7.4, 7.0, 7.9, 3.5, 4.7, 4.5, 4.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 8, 5.9, 6.1, 5.9, 5.3, 2.9, 8.0, 8.3, 8.1, 7.7, 8.3, 4.0, 5.4, 5.4, 5.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79, 9, 5.4, 6.3, 6.4, 6.2, 4.1, 7.8, 8.5, 8.6, 8.4, 8.6, 4.6, 5.8, 6.3, 6.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79,10, 3.7, 4.6, 4.9, 5.0, 4.0, 5.2, 5.9, 6.2, 6.2, 6.3, 3.4, 3.6, 4.4, 4.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79,11, 2.5, 3.4, 3.8, 4.0, 3.5, 3.6, 4.3, 4.6, 4.8, 4.8, 2.8, 2.4, 3.3, 3.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,79,12, 2.3, 3.4, 4.0, 4.3, 4.0, 3.4, 4.3, 4.7, 5.0, 5.0, 3.3, 2.4, 3.5, 3.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 1, 2.0, 2.7, 3.0, 3.2, 2.8, 2.7, 3.2, 3.4, 3.6, 3.6, 2.0, 1.5, 2.1, 2.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 2, 3.1, 3.8, 4.2, 4.3, 3.7, 4.2, 4.8, 5.0, 5.1, 5.1, 2.4, 2.4, 3.0, 3.1
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 3, 3.9, 4.4, 4.6, 4.5, 3.3, 5.1, 5.5, 5.6, 5.6, 5.7, 2.6, 3.0, 3.5, 3.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 4, 5.5, 5.9, 5.8, 5.3, 3.2, 7.3, 7.7, 7.6, 7.3, 7.7, 3.8, 5.0, 5.2, 5.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 5, 5.6, 5.6, 5.3, 4.7, 2.5, 7.3, 7.3, 7.1, 6.7, 7.4, 3.1, 4.3, 4.2, 4.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 6, 6.3, 6.2, 5.7, 4.9, 2.3, 8.2, 8.1, 7.8, 7.3, 8.3, 3.9, 5.1, 4.8, 5.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 7, 7.4, 7.3, 6.7, 5.8, 2.6,10.2,10.2, 9.9, 9.3,10.4, 5.7, 7.7, 7.3, 7.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 8, 6.2, 6.5, 6.3, 5.7, 3.1, 8.5, 8.8, 8.6, 8.2, 8.8, 4.5, 6.0, 6.1, 6.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80, 9, 4.6, 5.2, 5.3, 5.0, 3.3, 6.3, 6.7, 6.8, 6.6, 6.8, 3.2, 4.0, 4.4, 4.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80,10, 4.1, 5.4, 5.8, 5.9, 4.7, 6.2, 7.1, 7.5, 7.5, 7.6, 4.6, 4.8, 5.9, 5.9
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80,11, 2.9, 4.1, 4.7, 4.9, 4.4, 4.3, 5.2, 5.6, 5.9, 5.9, 3.7, 3.1, 4.3, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,80,12, 2.0, 2.8, 3.2, 3.5, 3.1, 2.7, 3.4, 3.7, 3.9, 3.9, 2.3, 1.7, 2.5, 2.7
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 1, 2.6, 3.8, 4.4, 4.8, 4.4, 3.8, 4.8, 5.3, 5.6, 5.6, 3.7, 2.8, 4.1, 4.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 2, 3.2, 4.3, 4.7, 4.8, 4.1, 4.6, 5.4, 5.7, 5.8, 5.8, 3.2, 3.0, 3.9, 4.1
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 3, 4.3, 5.1, 5.3, 5.2, 3.7, 5.8, 6.4, 6.6, 6.5, 6.6, 3.4, 3.9, 4.5, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 4, 5.3, 5.7, 5.6, 5.2, 3.1, 6.9, 7.3, 7.2, 6.9, 7.3, 3.4, 4.4, 4.6, 4.7
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 5, 5.2, 5.2, 4.9, 4.3, 2.3, 6.3, 6.3, 6.1, 5.7, 6.4, 2.7, 3.5, 3.4, 3.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 6, 5.7, 5.5, 5.1, 4.4, 2.1, 7.2, 7.1, 6.8, 6.4, 7.3, 3.2, 4.2, 4.0, 4.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 7, 6.1, 6.0, 5.6, 4.9, 2.4, 7.8, 7.8, 7.6, 7.1, 8.0, 3.6, 4.8, 4.5, 4.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 8, 5.5, 5.7, 5.5, 5.0, 2.8, 7.1, 7.3, 7.2, 6.8, 7.4, 3.3, 4.4, 4.4, 4.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81, 9, 5.1, 5.8, 5.9, 5.7, 3.8, 7.1, 7.6, 7.7, 7.6, 7.8, 4.0, 4.9, 5.4, 5.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81,10, 3.0, 3.6, 3.8, 3.8, 3.0, 3.8, 4.3, 4.5, 4.5, 4.5, 2.1, 2.1, 2.6, 2.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81,11, 2.6, 3.6, 4.0, 4.2, 3.6, 3.6, 4.3, 4.7, 4.8, 4.9, 2.8, 2.3, 3.2, 3.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,81,12, 1.9, 2.7, 3.0, 3.2, 2.9, 2.6, 3.2, 3.5, 3.6, 3.7, 2.1, 1.5, 2.2, 2.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 1, 2.3, 3.2, 3.7, 3.9, 3.6, 3.2, 3.9, 4.3, 4.5, 4.5, 2.5, 1.9, 2.8, 3.0
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 2, 3.2, 4.0, 4.4, 4.5, 3.9, 4.4, 5.0, 5.3, 5.4, 5.4, 2.8, 2.6, 3.3, 3.4
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 3, 4.5, 5.3, 5.4, 5.3, 3.8, 6.0, 6.7, 6.8, 6.7, 6.8, 3.6, 4.1, 4.7, 4.7
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 4, 5.1, 5.4, 5.3, 4.9, 3.0, 6.6, 6.9, 6.9, 6.6, 7.0, 3.2, 4.2, 4.4, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 5, 5.6, 5.7, 5.3, 4.8, 2.5, 6.9, 7.0, 6.8, 6.4, 7.1, 3.1, 4.0, 3.8, 4.1
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 6, 5.7, 5.5, 5.1, 4.4, 2.2, 6.9, 6.9, 6.6, 6.2, 7.0, 2.8, 3.7, 3.5, 3.8
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 7, 6.5, 6.4, 5.9, 5.2, 2.5, 8.4, 8.4, 8.1, 7.6, 8.6, 3.9, 5.1, 4.9, 5.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 8, 5.6, 5.8, 5.6, 5.1, 2.8, 7.1, 7.3, 7.2, 6.8, 7.4, 3.4, 4.3, 4.4, 4.5
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82, 9, 4.7, 5.2, 5.3, 5.1, 3.4, 6.0, 6.4, 6.5, 6.3, 6.5, 3.0, 3.5, 3.9, 3.9
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82,10, 3.7, 4.6, 4.9, 5.0, 3.9, 5.1, 5.8, 6.0, 6.1, 6.1, 3.3, 3.3, 4.1, 4.1
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82,11, 2.3, 3.0, 3.2, 3.4, 2.9, 2.9, 3.4, 3.7, 3.8, 3.8, 2.0, 1.6, 2.2, 2.3
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,82,12, 1.8, 2.4, 2.8, 2.9, 2.6, 2.3, 2.8, 3.1, 3.2, 3.3, 1.8, 1.2, 1.9, 2.0
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,83, 1, 2.0, 2.6, 2.9, 3.1, 2.7, 2.5, 3.0, 3.2, 3.4, 3.4, 1.8, 1.2, 1.9, 2.0
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,83, 2, 2.9, 3.6, 3.8, 3.9, 3.2, 3.6, 4.2, 4.4, 4.4, 4.5, 2.2, 2.0, 2.6, 2.6
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,83, 3, 3.5, 3.9, 4.0, 3.8, 2.7, 4.2, 4.5, 4.5, 4.4, 4.6, 1.7, 1.9, 2.2, 2.2
SPRINGFIELD,MO, 13995, 37.23, 93.38,   387,   972,Secondary,83, 4, 4.2, 4.3, 4.2, 3.9, 2.4, 4.9, 5.1, 5.0, 4.8, 5.1, 1.9, 2.4, 2.5, 2.5
